Fecha;Doc.-nro. interno;Comprobante;Descripción;Condición pago;Lista de precios;Cliente;Vendedor;Producto;Cantidad;Unidad;Precio;Importe;Moneda;Importe mon. principal;Año - mes;Marca;Indentificaciontributaria;Nrodeidentificacion;Nombreusuarioalta
2026-05-07;PEDVEND - 25961;P-1001-00016433;LLEVA MANUEL HOY despues del mediodia;30 dias;LISTA DE PRECIOS VIGENTE ;PIÑEIRO JORGE ANGEL;Manuel Uranga;GUANTES PREMIUM P/TACTO  x 100;4.00000000;UNIDAD;13125.000000;52500.000000;PESOS;52500.000000;2026-05;ANIMALS;C.U.I.T.;20-18415640-8;Manuel Uranga
2026-05-07;PEDVEND - 25961;P-1001-00016433;LLEVA MANUEL HOY despues del mediodia;30 dias;LISTA DE PRECIOS VIGENTE ;PIÑEIRO JORGE ANGEL;Manuel Uranga;VETEGLAN x 50 ml;6.00000000;FCO x 50 CC.;25826.240000;154957.440000;PESOS;154957.440000;2026-05;CALIER;C.U.I.T.;20-18415640-8;Manuel Uranga
2026-05-07;PEDVEND - 25961;P-1001-00016433;LLEVA MANUEL HOY despues del mediodia;30 dias;LISTA DE PRECIOS VIGENTE ;PIÑEIRO JORGE ANGEL;Manuel Uranga;KIT SINCROVER 1000 LECHE 50 TRATAMIENTOS;2.00000000;POR KIT;159990.077110;319980.150000;PESOS;319980.154200;2026-05;OVER;C.U.I.T.;20-18415640-8;Manuel Uranga
2026-05-07;PEDVEND - 25961;P-1001-00016433;LLEVA MANUEL HOY despues del mediodia;30 dias;LISTA DE PRECIOS VIGENTE ;PIÑEIRO JORGE ANGEL;Manuel Uranga;VERMECTIN L.A. PREMIUM x 500ml;4.00000000;FCO x 500 CC.;32085.780000;128343.120000;PESOS;128343.120000;2026-05;OVER;C.U.I.T.;20-18415640-8;Manuel Uranga
2026-05-05;PEDVEND - 25912;P-1001-00016381;DESPACHAR A RIO GALLEGOS X TTE VESPRINI;Contado;LISTA DE PRECIOS VIGENTE ;POI RANCH SRL;Bautista Loza;POUR-METRIN BT x 5 lts.;6.00000000;BIDON POR 5 LITROS;169933.500000;1019601.000000;PESOS;1019601.000000;2026-05;VON FRANKEN;C.U.I.T.;30-71871630-2;Bautista Loza
2026-05-05;PEDVEND - 25912;P-1001-00016381;DESPACHAR A RIO GALLEGOS X TTE VESPRINI;Contado;LISTA DE PRECIOS VIGENTE ;POI RANCH SRL;Bautista Loza;JERINGA PRIMOR PREMIUM DIAL NEGRA C/ PLASTICO X 50CC - PD2022;2.00000000;Unidades;37500.000000;75000.000000;PESOS;75000.000000;2026-05;PRIMOR;C.U.I.T.;30-71871630-2;Bautista Loza
2026-05-05;PEDVEND - 25912;P-1001-00016381;DESPACHAR A RIO GALLEGOS X TTE VESPRINI;Contado;LISTA DE PRECIOS VIGENTE ;POI RANCH SRL;Bautista Loza;ECEGON 5000 UI X 25CC;90.00000000;FRASCO;44133.997500;3972059.780000;PESOS;3972059.775000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-71871630-2;Bautista Loza
2026-05-08;PEDVEND - 25991;P-1001-00016467;;30 dias;LISTA DE PRECIOS VIGENTE ;PROTOIL S.A.;Pascual Ibañez;VARILLA FIBRA DE VIDRIO 10mm x 1.4 MTS X UNID C/1 CLIP;334.00000000;Unidades;2394.405000;799731.270000;PESOS;799731.270000;2026-05;PENSAGRO;C.U.I.T.;30-71421426-4;Pascual Ibañez
2026-05-08;PEDVEND - 25991;P-1001-00016467;;30 dias;LISTA DE PRECIOS VIGENTE ;PROTOIL S.A.;Pascual Ibañez;CABLE ELECTROPLASTICO 6 HILOS SM X 750 M;7.00000000;Unidades;58387.500000;408712.500000;PESOS;408712.500000;2026-05;San Miguel - PAGANO;C.U.I.T.;30-71421426-4;Pascual Ibañez
2026-05-08;PEDVEND - 25991;P-1001-00016467;;30 dias;LISTA DE PRECIOS VIGENTE ;PROTOIL S.A.;Pascual Ibañez;CABLE ELECTROPLASTICO 6 HILOS SAN MIGUEL x 250;1.00000000;UNIDAD;19462.500000;19462.500000;PESOS;19462.500000;2026-05;San Miguel - PAGANO;C.U.I.T.;30-71421426-4;Pascual Ibañez
2026-05-18;PEDVEND - 26109;P-1001-00016599;;30 dias;LISTA DE PRECIOS VIGENTE ;PROTOIL S.A.;Pascual Ibañez;BLOQUE MAGNESIADO PIPO x 25 KGS;8.00000000;Unidades;59400.000000;475200.000000;PESOS;475200.000000;2026-05;PRIMIA;C.U.I.T.;30-71421426-4;Pascual Ibañez
2026-05-18;PEDVEND - 26109;P-1001-00016599;;30 dias;LISTA DE PRECIOS VIGENTE ;PROTOIL S.A.;Pascual Ibañez;CARRETEL COMPLETO 9 HILOS x 750 mts CR;2.00000000;Unidades;98357.400000;196714.800000;PESOS;196714.800000;2026-05;CARRETELES RAFAELA S.C.;C.U.I.T.;30-71421426-4;Pascual Ibañez
2026-05-18;PEDVEND - 26109;P-1001-00016599;;30 dias;LISTA DE PRECIOS VIGENTE ;PROTOIL S.A.;Pascual Ibañez;VARILLA FIBRA DE VIDRIO 10mm x 1.4 MTS X UNID C/1 CLIP;100.00000000;Unidades;2660.450000;266045.000000;PESOS;266045.000000;2026-05;PENSAGRO;C.U.I.T.;30-71421426-4;Pascual Ibañez
2026-05-11;PVCARAVANAS - 14888;P-1001-00016488;LLEVA PABLO ;30 dias;USD;PRUDEN NICOLAS ARTURO JORGE;Manuel Uranga;CARAVANA S. RR530/25 FDX CARANEXT - Conjunto BLANCO;25.00000000;UNIDAD;1.170000;29.250000;DOLARES;41535.000000;2026-05;Caranext - PAGANO;C.U.I.T.;20-17713064-9;Manuel Uranga
2026-05-15;PEDVEND - 26096;P-1001-00016588;;30 dias;LISTA DE PRECIOS VIGENTE ;RACEDO MARIA ENRIQUETA;Pascual Ibañez;AGUJAS HIPODERMICAS 12 x 18 - 12 un;1.00000000;CAJA POR 12 UNIDADES;7074.000000;7074.000000;PESOS;7074.000000;2026-05;PRIMOR;C.U.I.T.;23-00257011-4;Pascual Ibañez
2026-05-15;PEDVEND - 26096;P-1001-00016588;;30 dias;LISTA DE PRECIOS VIGENTE ;RACEDO MARIA ENRIQUETA;Pascual Ibañez;AGUJAS HIPODERMICAS 20 x 15 - 12 un;1.00000000;CAJA POR 12 UNIDADES;7074.000000;7074.000000;PESOS;7074.000000;2026-05;PRIMOR;C.U.I.T.;23-00257011-4;Pascual Ibañez
2026-05-15;PEDVEND - 26096;P-1001-00016588;;30 dias;LISTA DE PRECIOS VIGENTE ;RACEDO MARIA ENRIQUETA;Pascual Ibañez;FERAPPEASE x 300 cc.;1.00000000;FCO x 300 ml.;127800.000000;127800.000000;PESOS;127800.000000;2026-05;BIOGENESIS BAGO;C.U.I.T.;23-00257011-4;Pascual Ibañez
2026-05-15;PEDVEND - 26096;P-1001-00016588;;30 dias;LISTA DE PRECIOS VIGENTE ;RACEDO MARIA ENRIQUETA;Pascual Ibañez;CABLE ELECTROPLASTICO 9 HILOS SM. x 500;1.00000000;Unidades;55584.900000;55584.900000;PESOS;55584.900000;2026-05;San Miguel - PAGANO;C.U.I.T.;23-00257011-4;Pascual Ibañez
2026-05-11;PVANTICIPO - 549;P-1001-00016489;BIOCONECTA;60 dias;BioConecta;REILLY MARIA RAQUEL;Venado Tuerto;ARRASA BOVINOS x 5 lts.;3.00000000;BIDON POR 5 LITROS;311095.800000;933287.400000;PESOS;933287.400000;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-17366493-7;Bautista Loza
2026-05-11;PVANTICIPO - 549;P-1001-00016489;BIOCONECTA;60 dias;BioConecta;REILLY MARIA RAQUEL;Venado Tuerto;BIOZECTRA X 5 LTS;6.00000000;BIDON POR 5 LITROS;1295596.800000;7773580.800000;PESOS;7773580.800000;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-17366493-7;Bautista Loza
2026-05-11;PVANTICIPO - 549;P-1001-00016489;BIOCONECTA;60 dias;BioConecta;REILLY MARIA RAQUEL;Venado Tuerto;SUPLENUT x 500 cc.;12.00000000;FCO x 500 CC.;57089.700000;685076.400000;PESOS;685076.400000;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-17366493-7;Bautista Loza
2026-05-13;PDA - 239;;BIOCONECTA;60 dias;BioConecta;REILLY MARIA RAQUEL;Venado Tuerto;BIOZECTRA X 5 LTS;6.00000000;BIDON POR 5 LITROS;1295596.800000;7773580.800000;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-17366493-7;Bautista Loza
2026-05-13;PDA - 239;;BIOCONECTA;60 dias;BioConecta;REILLY MARIA RAQUEL;Venado Tuerto;ARRASA BOVINOS x 5 lts.;3.00000000;BIDON POR 5 LITROS;311095.800000;933287.400000;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-17366493-7;Bautista Loza
2026-05-13;PDA - 239;;BIOCONECTA;60 dias;BioConecta;REILLY MARIA RAQUEL;Venado Tuerto;SUPLENUT x 500 cc.;12.00000000;FCO x 500 CC.;57089.700000;685076.400000;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-17366493-7;Bautista Loza
2026-05-07;PEDVEND - 25959;P-1001-00016431;;30 dias;LISTA DE PRECIOS VIGENTE ;RENT A BULL S.A;Hernan Piñero;VOLTIMETRO VM-5  PICANA;1.00000000;Unidades;26462.250000;26462.250000;PESOS;26462.250000;2026-05;Picana - VALLS;C.U.I.T.;30-68060747-4;Hernan Piñero
2026-05-07;PEDVEND - 25959;P-1001-00016431;;30 dias;LISTA DE PRECIOS VIGENTE ;RENT A BULL S.A;Hernan Piñero;FOSFAMISOL MV x 500 cc.;4.00000000;FCO x 500 CC.;62507.997000;250031.990000;PESOS;250031.988000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-68060747-4;Hernan Piñero
2026-05-06;PEDVEND - 25936;P-1001-00016407;;30 dias;LISTA DE PRECIOS VIGENTE ;RINCON DEL ARROYO S.A.;Hernan Piñero;SOLIDRAN LQS x 50cc;20.00000000;FCO x 50 CC.;3609.848000;72196.960000;PESOS;72196.960000;2026-05;TECNOFARM S.R.L.;C.U.I.T.;30-66103091-3;Hernan Piñero
2026-05-06;PV.CARAV.STOCK - 89;PVD-0001-00000163;;30 dias;USD;RINCON DEL ARROYO S.A.;Hernan Piñero;STOCK - Conjunto BLANCO M2Z-FAZ - CARAVANA S. RR530/25 FDX DATAMARS;1000.00000000;UNIDAD;1.321070;1321.070000;DOLARES;1869314.100000;2026-05;DATAMARS;C.U.I.T.;30-66103091-3;Hernan Piñero
2026-05-11;PEDVEND - 26003;P-1001-00016480;;30 dias;LISTA DE PRECIOS VIGENTE ;ROBERTS BENJAMIN;Pascual Ibañez;FERAPPEASE x 300 cc.;3.00000000;FCO x 300 ml.;127800.000000;383400.000000;PESOS;383400.000000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-25724600-1;Pascual Ibañez
2026-05-11;PEDVEND - 26003;P-1001-00016480;;30 dias;LISTA DE PRECIOS VIGENTE ;ROBERTS BENJAMIN;Pascual Ibañez;JERINGA SIMCRO FERAPPEASE p/300ml;1.00000000;UNIDAD;56800.000000;56800.000000;PESOS;56800.000000;2026-05;;C.U.I.T.;20-25724600-1;Pascual Ibañez
2026-05-11;PEDVEND - 26012;P-1001-00016490;;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;ROGGERO ROLANDO ROMAN;Tandil;TILOPLUS DUO fco x. 250 ml.;1.00000000;FCO x 250 CC;60956.625000;60956.630000;PESOS;60956.625000;2026-05;AVIAR;C.U.I.T.;20-24541205-4;Bautista Loza
2026-05-11;PEDVEND - 26012;P-1001-00016490;;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;ROGGERO ROLANDO ROMAN;Tandil;DKL-5 x 1 lt.;1.00000000;BIDON POR 1 LITRO;25138.179000;25138.180000;PESOS;25138.179000;2026-05;VON FRANKEN;C.U.I.T.;20-24541205-4;Bautista Loza
2026-05-11;PEDVEND - 26012;P-1001-00016490;;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;ROGGERO ROLANDO ROMAN;Tandil;TERRAMICINA L.A. x 500 ml.;1.00000000;FCO x 500 CC.;136275.786000;136275.790000;PESOS;136275.786000;2026-05;ZOETIS;C.U.I.T.;20-24541205-4;Bautista Loza
2026-05-11;PEDVEND - 26012;P-1001-00016490;;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;ROGGERO ROLANDO ROMAN;Tandil;FLOK 3.15 X 500CC;1.00000000;FCO x 500 CC.;131714.997000;131715.000000;PESOS;131714.997000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-24541205-4;Bautista Loza
2026-05-12;PEDVEND - 26028;P-1001-00016519;;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;ROGGERO ROLANDO ROMAN;Tandil;TERRAMICINA L.A. x 500 ml.;1.00000000;FCO x 500 CC.;136275.786000;136275.790000;PESOS;136275.786000;2026-05;ZOETIS;C.U.I.T.;20-24541205-4;Bautista Loza
2026-05-07;PEDVEND - 25976;P-1001-00016451;RETIRA ;30 dias;LISTA DE PRECIOS VIGENTE ;ROMAGNOLI ALBERTO DOMINGO;Hernan Piñero;CARAVANA DUR FLEX XT MAXI CELESTE S/Nº;500.00000000;Unidades;772.125660;386062.830000;PESOS;386062.850000;2026-05;DUR-FLEX Lecvet;C.U.I.T.;20-07822670-7;Hernan Piñero
2026-05-07;PEDVEND - 25976;P-1001-00016451;RETIRA ;30 dias;LISTA DE PRECIOS VIGENTE ;ROMAGNOLI ALBERTO DOMINGO;Hernan Piñero;REMOVEDOR DE CARAVANAS;1.00000000;Unidades;24197.474000;24197.470000;PESOS;24197.474000;2026-05;VILLA NUEVA;C.U.I.T.;20-07822670-7;Hernan Piñero
2026-05-07;PEDVEND - 25976;P-1001-00016451;RETIRA ;30 dias;LISTA DE PRECIOS VIGENTE ;ROMAGNOLI ALBERTO DOMINGO;Hernan Piñero;ALFORJA DE LONA;3.00000000;Unidades;32940.000000;98820.000000;PESOS;98820.000000;2026-05;;C.U.I.T.;20-07822670-7;Hernan Piñero
2026-05-07;PVCARAVANAS - 14849;P-1001-00016452;;30 dias;USD;ROMAGNOLI ALBERTO DOMINGO;Hernan Piñero;CARAVANA S. RR530/25 FDX CARANEXT - Conjunto BLANCO;300.00000000;UNIDAD;1.270200;381.060000;DOLARES;537294.600000;2026-05;Caranext - PAGANO;C.U.I.T.;20-07822670-7;Hernan Piñero
2026-05-07;PVCARAVANAS - 14850;P-1001-00016453;;30 dias;USD;ROMAGNOLI ALBERTO DOMINGO;Hernan Piñero;CARAVANA S. RR530/25 FDX CARANEXT - Conjunto BLANCO;300.00000000;UNIDAD;1.270200;381.060000;DOLARES;537294.600000;2026-05;Caranext - PAGANO;C.U.I.T.;20-07822670-7;Hernan Piñero
2026-05-11;PVANTICIPO - 554;P-1001-00016500;BIOCONECTA;30 dias;BioConecta;RUIZ CLAUDIO GUSTAVO;Bautista Loza;ROTATEC J5 x ds.;160.00000000;DOSIS;1086.489000;173838.240000;PESOS;173838.240000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-12885455-0;Bautista Loza
2026-05-11;PVANTICIPO - 554;P-1001-00016500;BIOCONECTA;30 dias;BioConecta;RUIZ CLAUDIO GUSTAVO;Bautista Loza;SUPLENUT x 500 cc.;2.00000000;FCO x 500 CC.;57089.700000;114179.400000;PESOS;114179.400000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-12885455-0;Bautista Loza
2026-05-04;PEDVEND - 25901;P-1001-00016369;BIOCONECTA;30 dias;BioConecta;S.A. SACFIL;Hernan Piñero;ROTATEC J5 x ds.;1920.00000000;DOSIS;1086.489000;2086058.880000;PESOS;2086058.880000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-52874916-6;Hernan Piñero
2026-05-04;PEDVEND - 25910;P-1001-00016379;;30 dias;LISTA DE PRECIOS VIGENTE ;S.A. SACFIL;Hernan Piñero;DARDOX 7X x 5 lts.;3.00000000;BIDON POR 5 LITROS;541909.800000;1625729.400000;PESOS;1625729.400000;2026-05;KONIG;C.U.I.T.;30-52874916-6;Hernan Piñero
2026-05-04;PEDVEND - 25910;P-1001-00016379;;30 dias;LISTA DE PRECIOS VIGENTE ;S.A. SACFIL;Hernan Piñero;SILLA PROMO ROTATEC;1.00000000;UNIDAD;10.000000;10.000000;PESOS;10.000000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-52874916-6;Hernan Piñero
2026-05-07;PEDVEND - 25970;P-1001-00016445;;30 dias;LISTA DE PRECIOS VIGENTE ;S.A. SACFIL;Hernan Piñero;MARCA A FUEGO DE HIERRO SEGUN DISEÑO;4.00000000;Unidades;46575.000000;186300.000000;PESOS;186300.000000;2026-05;S/A;C.U.I.T.;30-52874916-6;Hernan Piñero
2026-05-07;PEDVEND - 25970;P-1001-00016445;;30 dias;LISTA DE PRECIOS VIGENTE ;S.A. SACFIL;Hernan Piñero;STORM x 10 kgs.;1.00000000;BOLSA X 10 KILOS;347515.200000;347515.200000;PESOS;347515.200000;2026-05;ELANCO;C.U.I.T.;30-52874916-6;Hernan Piñero
2026-05-15;PEDVEND - 26083;P-1001-00016579;;30 dias;LISTA DE PRECIOS VIGENTE ;SAMA S.R.L;Pascual Ibañez;PROGESPON SYNTEX x 50 UN;7.00000000;50 UNIDADES;54579.000000;382053.000000;PESOS;382053.000000;2026-05;ZOETIS;C.U.I.T.;33-70772298-9;Pascual Ibañez
2026-05-05;PEDVEND - 25914;P-1001-00016383;;15 días;LISTA DE PRECIOS VIGENTE ;SAN MICHELE ARCANGELO S A;Hernan Piñero;FUNDA/MANTA 12X12/250  B/N;1.00000000;Unidades;345600.000000;345600.000000;PESOS;345600.000000;2026-05;IPESA;C.U.I.T.;30-64519434-5;Hernan Piñero
2026-05-13;PEDVEND - 26043;P-1001-00016536;;30 dias;GRANDES PRODUCTORES BIO;SAN ZENON S.A;Hernan Piñero;ROTATEC J5 x ds.;800.00000000;DOSIS;1011.220000;808976.000000;PESOS;808976.000000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-50946291-3;Hernan Piñero
2026-05-14;PEDVEND - 26067;P-1001-00016563;;30 dias;GRANDES PRODUCTORES BIO;SAN ZENON S.A;Hernan Piñero;BIOLEPTOGEN x ds.;250.00000000;DOSIS;870.480000;217620.000000;PESOS;217620.000000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-50946291-3;Hernan Piñero
2026-05-14;PEDVEND - 26067;P-1001-00016563;;30 dias;GRANDES PRODUCTORES BIO;SAN ZENON S.A;Hernan Piñero;HEMOGLOBINURIA REVERVAC x ds.;240.00000000;DOSIS;833.280000;199987.200000;PESOS;199987.200000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-50946291-3;Hernan Piñero
2026-05-14;PEDVEND - 26067;P-1001-00016563;;30 dias;GRANDES PRODUCTORES BIO;SAN ZENON S.A;Hernan Piñero;BIOABORTOGEN H x ds.;425.00000000;DOSIS;949.220000;403418.500000;PESOS;403418.500000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-50946291-3;Hernan Piñero
2026-05-14;PEDVEND - 26077;P-1001-00016573;DESPACHAR MAÑANA;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;SANCHEZ MARIA ELENA;Bautista Loza;TRIVALICO ADE x 250 ml.;3.00000000;FCO x 250 CC;20137.302000;60411.910000;PESOS;60411.906000;2026-05;ROSENBUSCH;C.U.I.T.;27-24206965-5;Bautista Loza
2026-05-14;PEDVEND - 26077;P-1001-00016573;DESPACHAR MAÑANA;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;SANCHEZ MARIA ELENA;Bautista Loza;MK 471 x 250 cc.;3.00000000;FCO x 250 CC;29528.100000;88584.300000;PESOS;88584.300000;2026-05;PUEBLA;C.U.I.T.;27-24206965-5;Bautista Loza
2026-05-14;PEDVEND - 26077;P-1001-00016573;DESPACHAR MAÑANA;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;SANCHEZ MARIA ELENA;Bautista Loza;FLOK 3.15 X 500CC;2.00000000;FCO x 500 CC.;131714.997000;263429.990000;PESOS;263429.994000;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-24206965-5;Bautista Loza
2026-05-14;PEDVEND - 26077;P-1001-00016573;DESPACHAR MAÑANA;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;SANCHEZ MARIA ELENA;Bautista Loza;MAGNECAL ZINC X 500CC;4.00000000;FCO x 500 CC.;16996.500000;67986.000000;PESOS;67986.000000;2026-05;AGROINSUMOS;C.U.I.T.;27-24206965-5;Bautista Loza
2026-05-14;PEDVEND - 26077;P-1001-00016573;DESPACHAR MAÑANA;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;SANCHEZ MARIA ELENA;Bautista Loza;BAXEN 3.8% OVINOS ORAL x1 lt.;2.00000000;BIDON POR 1 LITRO;27090.360000;54180.720000;PESOS;54180.720000;2026-05;TECNOFARM S.R.L.;C.U.I.T.;27-24206965-5;Bautista Loza
2026-05-14;PEDVEND - 26077;P-1001-00016573;DESPACHAR MAÑANA;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;SANCHEZ MARIA ELENA;Bautista Loza;ESTREPTOPENDIBEN 5000000 x fco;6.00000000;Unidades;10142.412500;60854.480000;PESOS;60854.475000;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-24206965-5;Bautista Loza
2026-05-14;PEDVEND - 26077;P-1001-00016573;DESPACHAR MAÑANA;30 y 60 dias;LISTA DE PRECIOS VIGENTE ;SANCHEZ MARIA ELENA;Bautista Loza;EB 365 x  50 cc. ( 5 dosis);2.00000000;FCO X 5 DS;26271.900000;52543.800000;PESOS;52543.800000;2026-05;PUEBLA;C.U.I.T.;27-24206965-5;Bautista Loza
2026-05-08;PEDVEND - 25981;P-1001-00016458;DESPACHAR LUNES A GUALEGUAY X TTE BOGDAN;60 dias;LISTA DE PRECIOS VIGENTE ;SANTA ISABELLA S.A.;Bautista Loza;BIOLEPTOGEN x ds.;800.00000000;DOSIS;1038.938000;831150.400000;PESOS;831150.400000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-56998029-8;Bautista Loza
2026-05-08;PEDVEND - 25981;P-1001-00016458;DESPACHAR LUNES A GUALEGUAY X TTE BOGDAN;60 dias;LISTA DE PRECIOS VIGENTE ;SANTA ISABELLA S.A.;Bautista Loza;BIOABORTOGEN H x ds.;500.00000000;DOSIS;1133.160500;566580.250000;PESOS;566580.250000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-56998029-8;Bautista Loza
2026-05-08;PEDVEND - 25982;P-1001-00016459;BIOCONECTA;60 dias;BioConecta;SANTA ISABELLA S.A.;Bautista Loza;SUPLENUT x 500 cc.;8.00000000;FCO x 500 CC.;57089.700000;456717.600000;PESOS;456717.600000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-56998029-8;Bautista Loza
2026-05-14;PEDVEND - 26060;P-1001-00016555;;30 dias;LISTA DE PRECIOS VIGENTE ;SOC GANADERA ESTANCIA CHALI AIKE;Pascual Ibañez;TIZA P/MARC. LANARES AMARILLA INTENSO;40.00000000;UNIDAD;4243.500000;169740.000000;PESOS;169740.000000;2026-05;VICTOR ZULCH;C.U.I.T.;30-51459844-0;Pascual Ibañez
2026-05-14;PEDVEND - 26059;P-1001-00016554;;30 dias;LISTA DE PRECIOS VIGENTE ;SOCIEDAD ANONIMA GANADERA HILL STATION;Pascual Ibañez;TIZA P/MARC. LANARES AMARILLA INTENSO;40.00000000;UNIDAD;4243.500000;169740.000000;PESOS;169740.000000;2026-05;VICTOR ZULCH;C.U.I.T.;30-53845922-0;Pascual Ibañez
2026-05-06;PEDVEND - 25946;P-1001-00016418;;30 dias;LISTA DE PRECIOS VIGENTE ;STEGMANN CAROLINA;Hernan Piñero;BIOABORTOGEN H x ds.;75.00000000;DOSIS;1133.160500;84987.040000;PESOS;84987.037500;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-05761008-0;Hernan Piñero
2026-05-06;PEDVEND - 25946;P-1001-00016418;;30 dias;LISTA DE PRECIOS VIGENTE ;STEGMANN CAROLINA;Hernan Piñero;EXTERMINATOR bidon x 2.5 lts.;4.00000000;BIDON POR 2.5 LITROS;80737.254000;322949.020000;PESOS;322949.016000;2026-05;ROSENBUSCH;C.U.I.T.;27-05761008-0;Hernan Piñero
2026-05-06;PEDVEND - 25946;P-1001-00016418;;30 dias;LISTA DE PRECIOS VIGENTE ;STEGMANN CAROLINA;Hernan Piñero;DOVERTEC 3.5% DORADO x 500 cc;3.00000000;FCO x 500 CC.;95632.200000;286896.600000;PESOS;286896.600000;2026-05;OVER;C.U.I.T.;27-05761008-0;Hernan Piñero
2026-05-06;PEDVEND - 25946;P-1001-00016418;;30 dias;LISTA DE PRECIOS VIGENTE ;STEGMANN CAROLINA;Hernan Piñero;AGUJAS HIPODERMICAS 15 x 18 - 12 un;1.00000000;CAJA POR 12 UNIDADES;7074.000000;7074.000000;PESOS;7074.000000;2026-05;PRIMOR;C.U.I.T.;27-05761008-0;Hernan Piñero
2026-05-13;PEDVEND - 26050;P-1001-00016544;LLEVA MANUEL;30 dias;LISTA DE PRECIOS VIGENTE ;SUC JUAN VICTOR HERNANDEZ Y RICARDO CASAS;Manuel Uranga;PINZA PARA CARAVANA DATAMARS - 700 0800-113;1.00000000;Unidades;53960.000000;53960.000000;PESOS;53960.000000;2026-05;DATAMARS;C.U.I.T.;30-60511250-8;Manuel Uranga
2026-05-04;PEDVEND - 25902;P-1001-00016370;;30 dias;LISTA DE PRECIOS VIGENTE ;SUC. BENOIT MARCELO RAUL;Hernan Piñero;EQUILTEN LIQUIDO  x 450 ml.;2.00000000;FCO x 450 cc.;14461.866000;28923.730000;PESOS;28923.732000;2026-05;ROSENBUSCH;C.U.I.T.;20-04426395-6;Hernan Piñero
2026-05-04;PEDVEND - 25902;P-1001-00016370;;30 dias;LISTA DE PRECIOS VIGENTE ;SUC. BENOIT MARCELO RAUL;Hernan Piñero;ALAMBRE GALV. MANEA  N 10 x 25 301884;1.00000000;ROLLO x 25 KILOS;104604.300000;104604.300000;PESOS;104604.300000;2026-05;ACINDAR;C.U.I.T.;20-04426395-6;Hernan Piñero
2026-05-04;PEDVEND - 25902;P-1001-00016370;;30 dias;LISTA DE PRECIOS VIGENTE ;SUC. BENOIT MARCELO RAUL;Hernan Piñero;ANFOMICINA L.A. x 500 ml.;1.00000000;FCO x 500 CC.;51857.624500;51857.620000;PESOS;51857.624500;2026-05;TECNOFARM S.R.L.;C.U.I.T.;20-04426395-6;Hernan Piñero
2026-05-08;PEDVEND - 25980;P-1001-00016457;;30 dias;LISTA DE PRECIOS VIGENTE ;SUC. GADDI JOSE CARLOS MARIA;;TILKEMT COMPLEX X 100CC;12.00000000;FCO x 100 CC.;35752.500000;429030.000000;PESOS;429030.000000;2026-05;LATHYN PHARMA;C.U.I.T.;20-04565415-0;Pascual Ibañez
2026-05-08;PEDVEND - 25980;P-1001-00016457;;30 dias;LISTA DE PRECIOS VIGENTE ;SUC. GADDI JOSE CARLOS MARIA;;DKL-5 x 1 lt.;1.00000000;BIDON POR 1 LITRO;25138.179000;25138.180000;PESOS;25138.179000;2026-05;VON FRANKEN;C.U.I.T.;20-04565415-0;Pascual Ibañez
2026-05-08;PEDVEND - 25980;P-1001-00016457;;30 dias;LISTA DE PRECIOS VIGENTE ;SUC. GADDI JOSE CARLOS MARIA;;BIOPOLIGEN Q x dosis;600.00000000;DOSIS;1110.941500;666564.900000;PESOS;666564.900000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-04565415-0;Pascual Ibañez
